USC00288878,18670315,PRCP,0,P,,6,
USC00288878,18670315,SNOW,0,P,,6,
HR000142360,18670315,PRCP,0,,,E,
GM000010962,18670315,PRCP,38,,,E,
ASN00084016,18670315,PRCP,0,,,a,
ITE00100552,18670315,PRCP,0,,,E,
ITE00100553,18670315,PRCP,0,,,E,
CA006122845,18670315,TMAX,-39,,,C,
CA006122845,18670315,TMIN,-117,,,C,
CA006122845,18670315,PRCP,0,,,C,
CA006122845,18670315,SNOW,0,,,C,
ITE00105250,18670315,PRCP,0,,,E,
ASN00067015,18670315,PRCP,0,,,a,
CA006148100,18670315,TMAX,-44,,,C,
CA006148100,18670315,TMIN,-144,,,C,
CA006148100,18670315,PRCP,0,,,C,
CA006148100,18670315,SNOW,0,,,C,
USP00CA0001,18670315,PRCP,0,,,F,
ASN00074128,18670315,TMAX,361,,,a,
ASN00074128,18670315,TMIN,100,,,a,
ASN00074128,18670315,PRCP,0,,,a,
CA006101872,18670315,TMAX,-44,,,C,
CA006101872,18670315,TMIN,-167,,,C,
CA006101872,18670315,PRCP,0,,,C,
CA006101872,18670315,SNOW,0,,,C,
CA006137735,18670315,TMAX,-50,,,C,
CA006137735,18670315,TMIN,-156,,,C,
CA006137735,18670315,PRCP,0,,,C,
CA006137735,18670315,SNOW,0,,,C,
ASN00090015,18670315,TMAX,233,,,a,
ASN00090015,18670315,TMIN,83,,,a,
UK000056225,18670315,TMAX,38,,,E,
UK000056225,18670315,TMIN,-73,,,E,
UK000056225,18670315,PRCP,0,,,E,
ASN00026026,18670315,PRCP,0,,,a,
USC00117391,18670315,PRCP,0,,,F,
ASN00089049,18670315,PRCP,0,,,a,
SZ000006717,18670315,TMAX,6,,,G,
SZ000006717,18670315,TMIN,-79,,,G,
ASN00071010,18670315,PRCP,0,,,a,
USC00053010,18670315,PRCP,3,,,F,
ITE00100550,18670316,TMAX,110,,,E,
ITE00100550,18670316,TMIN,72,,,E,
ITE00100550,18670316,PRCP,0,,,E,
USC00064757,18670316,PRCP,0,,,F,
USC00264939,18670316,PRCP,0,,,F,
SF000208660,18670316,PRCP,0,,,I,
ASN00089000,18670316,PRCP,0,,,a,
CA006150689,18670316,TMAX,-28,,,C,
CA006150689,18670316,TMIN,-139,,,C,
CA006150689,18670316,PRCP,0,,,C,
CA006150689,18670316,SNOW,0,,,C,
SWE00100003,18670316,PRCP,0,,,E,
ASN00058024,18670316,PRCP,8,,,a,
ASN00086071,18670316,TMAX,309,,,a,
ASN00086071,18670316,TMIN,77,,,a,
ASN00086071,18670316,PRCP,0,,,a,
ASN00068140,18670316,PRCP,0,,,a,
ASN00079042,18670316,PRCP,0,,,a,
CA006158350,18670316,TMAX,-28,,,C,
CA006158350,18670316,TMIN,-106,,,C,
CA006158350,18670316,PRCP,140,,,C,
CA006158350,18670316,SNOW,140,,,C,
HRE00105189,18670316,PRCP,11,,,E,
ASN00081003,18670316,PRCP,0,,,a,
ENE00175063,18670316,PRCP,0,,,E,
EIE00101859,18670316,TMAX,33,,,E,
EIE00101859,18670316,TMIN,-39,,,E,
EIE00101859,18670316,PRCP,0,,,E,
CA006153192,18670316,TMAX,-11,,,C,
CA006153192,18670316,TMIN,-128,,,C,
CA006153192,18670316,PRCP,0,,,C,
CA006153192,18670316,SNOW,0,,,C,
CA006139520,18670316,TMAX,-6,,,C,
CA006139520,18670316,TMIN,-100,,,C,
CA006139520,18670316,PRCP,0,,,C,
CA006139520,18670316,SNOW,0,,,C,
CA006110549,18670316,TMAX,6,,,C,
CA006110549,18670316,TMIN,-150,,,C,
CA006110549,18670316,PRCP,64,,,C,
CA006110549,18670316,SNOW,64,,,C,
ASN00040214,18670316,PRCP,102,,,a,
NLE00101991,18670316,PRCP,0,,,E,
BE000006447,18670316,TMAX,46,,,I,
BE000006447,18670316,TMIN,-19,,,I,
AGE00135039,18670316,PRCP,0,,,E,
NLM00006235,18670316,PRCP,0,,,E,
ASN00026020,18670316,PRCP,0,,,a,
EI000003969,18670316,TMAX,46,,,E,
EI000003969,18670316,TMIN,-31,,,E,
EI000003969,18670316,PRCP,0,,,E,
GME00125218,18670316,TMAX,16,,,E,
GME00125218,18670316,TMIN,-84,,,E,
GME00125218,18670316,PRCP,0,,,E,
GME00125218,18670316,SNWD,0,,,E,
NLE00100499,18670316,PRCP,0,,,E,
EZE00100082,18670316,TMAX,3,,,E,
EZE00100082,18670316,TMIN,-24,,,E,
EZE00100082,18670316,PRCP,1,,,E,
CA006166416,18670316,TMAX,-22,,,C,
CA006166416,18670316,TMIN,-172,,,C,
CA006166416,18670316,PRCP,0,,,C,
CA006166416,18670316,SNOW,0,,,C,
CA006106362,18670316,TMAX,-6,,,C,
CA006106362,18670316,TMIN,-200,,,C,
CA006106362,18670316,PRCP,0,,,C,
CA006106362,18670316,SNOW,0,,,C,
ITE00100554,18670316,TMAX,130,,,E,
ITE00100554,18670316,TMIN,77,,,E,
ITE00100554,18670316,PRCP,0,,,E,
ASN00086085,18670316,PRCP,3,,,a,
USC00361920,18670316,PRCP,76,,,F,
ASN00066062,18670316,TMAX,221,,,a,
ASN00066062,18670316,TMIN,175,,,a,
ASN00066062,18670316,PRCP,114,,,a,
ASN00023000,18670316,PRCP,0,,,a,
SW000010537,18670316,PRCP,9,,,E,
NLE00100503,18670316,PRCP,2,,,E,
AU000005901,18670316,TMAX,23,,,E,
AU000005901,18670316,TMIN,-14,,,E,
GM000004204,18670316,TMAX,25,,,E,
GM000004204,18670316,TMIN,-83,,,E,
GM000004204,18670316,PRCP,1,,,E,
ASN00075048,18670316,PRCP,0,,,a,
ASN00061055,18670316,PRCP,5,,,a,
ASN00021014,18670316,PRCP,0,,,a,
UK000047811,18670316,TMAX,50,,,E,
UK000047811,18670316,TMIN,-56,,,E,
UK000047811,18670316,PRCP,0,,,E,
USC00288878,18670316,TMAX,6,,,6,
USC00288878,18670316,TMIN,-11,,,6,
USC00288878,18670316,PRCP,0,T,,6,
USC00288878,18670316,SNOW,0,T,,6,
HR000142360,18670316,PRCP,0,,,E,
ASN00084016,18670316,PRCP,0,,,a,
ITE00100552,18670316,PRCP,36,,,E,
ITE00100553,18670316,PRCP,0,,,E,
CA006122845,18670316,TMAX,-6,,,C,
CA006122845,18670316,TMIN,-78,,,C,
CA006122845,18670316,PRCP,0,,,C,
CA006122845,18670316,SNOW,0,,,C,
ITE00105250,18670316,PRCP,3,,,E,
ASN00067015,18670316,PRCP,0,,,a,
CA006148100,18670316,TMAX,-22,,,C,
CA006148100,18670316,TMIN,-94,,,C,
USP00CA0001,18670316,PRCP,0,,,F,
ASN00074128,18670316,TMAX,306,,,a,
ASN00074128,18670316,TMIN,106,,,a,
ASN00074128,18670316,PRCP,0,,,a,
CA006101872,18670316,TMAX,-17,,,C,
CA006101872,18670316,TMIN,-172,,,C,
CA006101872,18670316,PRCP,0,,,C,
CA006101872,18670316,SNOW,0,,,C,
CA006137735,18670316,TMAX,0,,,C,
CA006137735,18670316,TMIN,-106,,,C,
CA006137735,18670316,PRCP,0,,,C,
CA006137735,18670316,SNOW,0,,,C,
ASN00090015,18670316,TMAX,239,,,a,
ASN00090015,18670316,TMIN,67,,,a,
UK000056225,18670316,TMAX,16,,,E,
UK000056225,18670316,TMIN,-60,,,E,
UK000056225,18670316,PRCP,0,,,E,
ASN00026026,18670316,PRCP,0,,,a,
USC00117391,18670316,PRCP,10,,,F,
ASN00089049,18670316,PRCP,0,,,a,
SZ000006717,18670316,TMAX,-13,,,G,
SZ000006717,18670316,TMIN,-62,,,G,
ASN00071010,18670316,PRCP,0,,,a,
USC00053010,18670316,PRCP,0,,,F,
ITE00100550,18670317,TMAX,120,,,E,
ITE00100550,18670317,TMIN,68,,,E,
ITE00100550,18670317,PRCP,0,,,E,
USC00064757,18670317,PRCP,0,,,F,
USC00264939,18670317,PRCP,0,,,F,
SF000208660,18670317,PRCP,0,,,I,
ASN00089000,18670317,PRCP,0,,,a,
CA006150689,18670317,PRCP,81,,,C,
CA006150689,18670317,SNOW,81,,,C,
SWE00100003,18670317,PRCP,0,,,E,
ASN00058024,18670317,PRCP,43,,,a,
ASN00086071,18670317,TMAX,333,,,a,
ASN00086071,18670317,TMIN,126,,,a,
ASN00086071,18670317,PRCP,0,,,a,
ASN00068140,18670317,PRCP,0,,,a,
ASN00079042,18670317,PRCP,0,,,a,
CA006158350,18670317,TMAX,0,,,C,
CA006158350,18670317,TMIN,-50,,,C,
CA006158350,18670317,PRCP,38,,,C,
CA006158350,18670317,SNOW,38,,,C,
HRE00105189,18670317,PRCP,0,,,E,
ASN00081003,18670317,PRCP,0,,,a,
ENE00175063,18670317,PRCP,0,,,E,
EIE00101859,18670317,TMAX,11,,,E,
EIE00101859,18670317,TMIN,-28,,,E,
EIE00101859,18670317,PRCP,0,,,E,
CA006153192,18670317,PRCP,127,,,C,
CA006153192,18670317,SNOW,127,,,C,
CA006139520,18670317,PRCP,0,,,C,
CA006139520,18670317,SNOW,0,,,C,
CA006110549,18670317,TMAX,11,,,C,
CA006110549,18670317,TMIN,-111,,,C,
CA006110549,18670317,PRCP,254,,,C,
CA006110549,18670317,SNOW,254,,,C,
ASN00040214,18670317,PRCP,0,,,a,
NLE00101991,18670317,PRCP,0,,,E,
BE000006447,18670317,TMAX,36,,,I,
BE000006447,18670317,TMIN,-45,,,I,
AGE00135039,18670317,PRCP,0,,,E,
NLM00006235,18670317,PRCP,3,,,E,
ASN00026020,18670317,PRCP,0,,,a,
EI000003969,18670317,TMAX,41,,,E,
EI000003969,18670317,TMIN,-12,,,E,
EI000003969,18670317,PRCP,0,,,E,
GME00125218,18670317,TMAX,-10,,,E,
GME00125218,18670317,TMIN,-45,,,E,
GME00125218,18670317,PRCP,0,,,E,
GME00125218,18670317,SNWD,0,,,E,
NLE00100499,18670317,PRCP,0,,,E,
EZE00100082,18670317,TMAX,2,,,E,
EZE00100082,18670317,TMIN,-39,,,E,
EZE00100082,18670317,PRCP,0,,,E,
CA006166416,18670317,PRCP,79,,,C,
CA006166416,18670317,SNOW,79,,,C,
CA006106362,18670317,PRCP,51,,,C,
CA006106362,18670317,SNOW,51,,,C,
ITE00100554,18670317,TMAX,145,,,E,
ITE00100554,18670317,TMIN,74,,,E,
ITE00100554,18670317,PRCP,35,,,E,
ASN00086085,18670317,PRCP,0,,,a,
USC00361920,18670317,PRCP,0,,,F,
ASN00066062,18670317,TMAX,209,,,a,
ASN00066062,18670317,TMIN,173,,,a,
ASN00066062,18670317,PRCP,0,,,a,
ASN00023000,18670317,PRCP,0,,,a,
SW000010537,18670317,PRCP,0,,,E,
NLE00100503,18670317,PRCP,0,,,E,
AU000005901,18670317,TMAX,30,,,E,
AU000005901,18670317,TMIN,-33,,,E,
GM000004204,18670317,TMAX,0,,,E,
GM000004204,18670317,TMIN,-76,,,E,
GM000004204,18670317,PRCP,2,,,E,
ASN00075048,18670317,PRCP,0,,,a,
ASN00061055,18670317,PRCP,0,,,a,
ASN00021014,18670317,PRCP,8,,,a,
UK000047811,18670317,TMAX,28,,,E,
UK000047811,18670317,TMIN,-52,,,E,
UK000047811,18670317,PRCP,0,,,E,
USC00288878,18670317,TMAX,44,,,6,
USC00288878,18670317,TMIN,0,,,6,
USC00288878,18670317,SNOW,140,,,6,
HR000142360,18670317,PRCP,47,,,E,
ASN00084016,18670317,PRCP,0,,,a,
ITE00100552,18670317,PRCP,1,,,E,
ITE00100553,18670317,PRCP,0,,,E,
CA006122845,18670317,PRCP,0,,,C,
CA006122845,18670317,SNOW,0,,,C,
ITE00105250,18670317,PRCP,0,,,E,
ASN00067015,18670317,PRCP,0,,,a,
CA006148100,18670317,MDPR,102,,,C,
CA006148100,18670317,MDSF,102,,,C,
USP00CA0001,18670317,PRCP,0,,,F,
ASN00074128,18670317,PRCP,0,,,a,
CA006101872,18670317,PRCP,0,,,C,
CA006101872,18670317,SNOW,0,,,C,
CA006137735,18670317,PRCP,76,,,C,
CA006137735,18670317,SNOW,76,,,C,
ASN00090015,18670317,TMAX,211,,,a,
ASN00090015,18670317,TMIN,61,,,a,
UK000056225,18670317,TMAX,11,,,E,
UK000056225,18670317,TMIN,-1,,,E,
UK000056225,18670317,PRCP,0,,,E,
ASN00026026,18670317,PRCP,3,,,a,
USC00117391,18670317,PRCP,0,,,F,
ASN00089049,18670317,PRCP,0,,,a,
SZ000006717,18670317,TMAX,31,,,G,
SZ000006717,18670317,TMIN,-45,,,G,
ASN00071010,18670317,PRCP,0,,,a,
USC00053010,18670317,PRCP,0,,,F,
ITE00100550,18670318,TMAX,110,,,E,
ITE00100550,18670318,TMIN,57,,,E,
ITE00100550,18670318,PRCP,50,,,E,
USC00064757,18670318,PRCP,241,,,F,
USC00064757,18670318,SNOW,292,,,F,
USC00264939,18670318,PRCP,0,,,F,
SF000208660,18670318,PRCP,0,,,I,
ASN00089000,18670318,PRCP,0,,,a,
CA006150689,18670318,TMAX,-6,,,C,
CA006150689,18670318,TMIN,-106,,,C,
CA006150689,18670318,PRCP,0,,,C,
CA006150689,18670318,SNOW,0,,,C,
SWE00100003,18670318,PRCP,0,,,E,
ASN00058024,18670318,PRCP,5,,,a,
ASN00086071,18670318,TMAX,165,,,a,
ASN00086071,18670318,TMIN,109,,,a,
ASN00086071,18670318,PRCP,58,,,a,
ASN00068140,18670318,PRCP,0,,,a,
ASN00079042,18670318,PRCP,0,,,a,
CA006158350,18670318,TMAX,-44,,,C,
CA006158350,18670318,TMIN,-128,,,C,
CA006158350,18670318,PRCP,0,,,C,
CA006158350,18670318,SNOW,0,,,C,
HRE00105189,18670318,PRCP,0,,,E,
ASN00081003,18670318,PRCP,13,,,a,
ENE00175063,18670318,PRCP,0,,,E,
EIE00101859,18670318,TMAX,6,,,E,
EIE00101859,18670318,TMIN,0,,,E,
EIE00101859,18670318,PRCP,229,,,E,
CA006153192,18670318,TMAX,17,,,C,
CA006153192,18670318,TMIN,-150,,,C,
CA006153192,18670318,PRCP,0,,,C,
CA006153192,18670318,SNOW,0,,,C,
CA006139520,18670318,TMAX,-6,,,C,
CA006139520,18670318,TMIN,-133,,,C,
CA006139520,18670318,PRCP,33,,,C,
CA006139520,18670318,SNOW,33,,,C,
CA006110549,18670318,TMAX,11,,,C,
CA006110549,18670318,TMIN,-111,,,C,
CA006110549,18670318,PRCP,0,,,C,
CA006110549,18670318,SNOW,0,,,C,
ASN00040214,18670318,PRCP,23,,,a,
NLE00101991,18670318,PRCP,0,,,E,
BE000006447,18670318,TMAX,40,,,I,
BE000006447,18670318,TMIN,-21,,,I,
AGE00135039,18670318,PRCP,65,,,E,
NLM00006235,18670318,PRCP,31,,,E,
ASN00026020,18670318,PRCP,0,,,a,
EI000003969,18670318,TMAX,31,,,E,
EI000003969,18670318,TMIN,-8,,,E,
EI000003969,18670318,PRCP,110,,,E,
GME00125218,18670318,TMAX,3,,,E,
GME00125218,18670318,TMIN,-61,,,E,
GME00125218,18670318,PRCP,28,,,E,
GME00125218,18670318,SNWD,0,,,E,
NLE00100499,18670318,PRCP,5,,,E,
EZE00100082,18670318,TMAX,3,,,E,
EZE00100082,18670318,TMIN,-41,,,E,
EZE00100082,18670318,PRCP,30,,,E,
CA006166416,18670318,TMAX,17,,,C,
CA006166416,18670318,TMIN,-111,,,C,
CA006166416,18670318,PRCP,0,,,C,
CA006166416,18670318,SNOW,0,,,C,
CA006106362,18670318,TMAX,-11,,,C,
CA006106362,18670318,TMIN,-128,,,C,
CA006106362,18670318,PRCP,0,,,C,
CA006106362,18670318,SNOW,0,,,C,
ITE00100554,18670318,TMAX,87,,,E,
ITE00100554,18670318,TMIN,60,,,E,
ITE00100554,18670318,PRCP,57,,,E,
ASN00086085,18670318,PRCP,94,,,a,
USC00361920,18670318,PRCP,0,,,F,
ASN00066062,18670318,TMAX,250,,,a,
ASN00066062,18670318,TMIN,157,,,a,
ASN00066062,18670318,PRCP,0,,,a,
ASN00023000,18670318,PRCP,0,,,a,
SW000010537,18670318,PRCP,0,,,E,
NLE00100503,18670318,PRCP,4,,,E,
AU000005901,18670318,TMAX,-8,,,E,
AU000005901,18670318,TMIN,-50,,,E,
GM000004204,18670318,TMAX,13,,,E,
GM000004204,18670318,TMIN,-51,,,E,
GM000004204,18670318,PRCP,3,,,E,
ASN00075048,18670318,PRCP,0,,,a,
ASN00061055,18670318,PRCP,0,,,a,
ASN00021014,18670318,PRCP,0,,,a,
UK000047811,18670318,TMAX,39,,,E,
UK000047811,18670318,TMIN,-21,,,E,
UK000047811,18670318,PRCP,0,,,E,
USC00288878,18670318,TMAX,0,,,6,
USC00288878,18670318,TMIN,-56,,,6,
USC00288878,18670318,PRCP,0,,,6,
USC00288878,18670318,SNOW,0,P,,6,
HR000142360,18670318,PRCP,64,,,E,
ASN00084016,18670318,PRCP,0,,,a,
ITE00100552,18670318,PRCP,62,,,E,
ITE00100553,18670318,PRCP,0,,,E,
CA006122845,18670318,TMAX,-17,,,C,
CA006122845,18670318,TMIN,-117,,,C,
CA006122845,18670318,PRCP,0,,,C,
CA006122845,18670318,SNOW,0,,,C,
ITE00105250,18670318,PRCP,0,,,E,
ASN00067015,18670318,PRCP,102,,,a,
CA006148100,18670318,TMAX,-33,,,C,
CA006148100,18670318,TMIN,-144,,,C,
CA006148100,18670318,PRCP,0,,,C,
CA006148100,18670318,SNOW,0,,,C,
USP00CA0001,18670318,PRCP,0,,,F,
ASN00074128,18670318,TMAX,378,,,a,
ASN00074128,18670318,TMIN,100,,,a,
ASN00074128,18670318,PRCP,0,,,a,
CA006101872,18670318,TMAX,-17,,,C,
CA006101872,18670318,TMIN,-117,,,C,
CA006101872,18670318,PRCP,127,,,C,
CA006101872,18670318,SNOW,127,,,C,
CA006137735,18670318,TMAX,-11,,,C,
CA006137735,18670318,TMIN,-156,,,C,
CA006137735,18670318,PRCP,0,,,C,
CA006137735,18670318,SNOW,0,,,C,
ASN00090015,18670318,TMAX,206,,,a,
ASN00090015,18670318,TMIN,61,,,a,
UK000056225,18670318,TMAX,23,,,E,
UK000056225,18670318,TMIN,-7,,,E,
UK000056225,18670318,PRCP,29,,,E,
ASN00026026,18670318,PRCP,0,,,a,
USC00117391,18670318,PRCP,0,,,F,
ASN00089049,18670318,PRCP,0,,,a,
SZ000006717,18670318,TMAX,3,,,G,
SZ000006717,18670318,TMIN,-42,,,G,
ASN00071010,18670318,PRCP,0,,,a,
USC00053010,18670318,PRCP,0,,,F,
ITE00100550,18670319,TMAX,85,,,E,
ITE00100550,18670319,TMIN,55,,,E,
ITE00100550,18670319,PRCP,95,,,E,
USC00064757,18670319,PRCP,0,,,F,
USC00264939,18670319,PRCP,0,,,F,
SF000208660,18670319,PRCP,0,,,I,
ASN00089000,18670319,PRCP,0,,,a,
CA006150689,18670319,TMAX,6,,,C,
CA006150689,18670319,TMIN,-139,,,C,
CA006150689,18670319,PRCP,0,,,C,
CA006150689,18670319,SNOW,0,,,C,
SWE00100003,18670319,PRCP,0,,,E,
ASN00058024,18670319,PRCP,5,,,a,
ASN00086071,18670319,TMAX,177,,,a,
ASN00086071,18670319,TMIN,73,,,a,
ASN00086071,18670319,PRCP,0,,,a,
ASN00068140,18670319,PRCP,51,,,a,
ASN00079042,18670319,PRCP,0,,,a,
CA006158350,18670319,TMAX,-6,,,C,
CA006158350,18670319,TMIN,-161,,,C,
CA006158350,18670319,PRCP,0,,,C,
CA006158350,18670319,SNOW,0,,,C,
HRE00105189,18670319,PRCP,20,,,E,
ASN00081003,18670319,PRCP,0,,,a,
ENE00175063,18670319,PRCP,0,,,E,
EIE00101859,18670319,TMAX,11,,,E,
EIE00101859,18670319,TMIN,-22,,,E,
EIE00101859,18670319,PRCP,0,,,E,
CA006153192,18670319,TMAX,50,,,C,
CA006153192,18670319,TMIN,-139,,,C,
CA006153192,18670319,PRCP,0,,,C,
CA006153192,18670319,SNOW,0,,,C,
CA006139520,18670319,TMAX,17,,,C,
CA006139520,18670319,TMIN,-133,,,C,
CA006139520,18670319,PRCP,0,,,C,
CA006139520,18670319,SNOW,0,,,C,
CA006110549,18670319,TMAX,33,,,C,
CA006110549,18670319,TMIN,-200,,,C,
CA006110549,18670319,PRCP,0,,,C,
CA006110549,18670319,SNOW,0,,,C,
ASN00040214,18670319,PRCP,0,,,a,
NLE00101991,18670319,PRCP,5,,,E,
BE000006447,18670319,TMAX,57,,,I,
BE000006447,18670319,TMIN,-10,,,I,
AGE00135039,18670319,PRCP,15,,,E,
NLM00006235,18670319,PRCP,0,,,E,
ASN00026020,18670319,PRCP,0,,,a,
EI000003969,18670319,TMAX,49,,,E,
EI000003969,18670319,TMIN,-3,,,E,
EI000003969,18670319,PRCP,15,,,E,
GME00125218,18670319,TMAX,29,,,E,
GME00125218,18670319,TMIN,-30,,,E,
GME00125218,18670319,PRCP,41,,,E,
GME00125218,18670319,SNWD,0,,,E,
NLE00100499,18670319,PRCP,37,,,E,
EZE00100082,18670319,TMAX,28,,,E,
EZE00100082,18670319,TMIN,-36,,,E,
EZE00100082,18670319,PRCP,0,,,E,
CA006166416,18670319,TMAX,11,,,C,
CA006166416,18670319,TMIN,-200,,,C,
CA006166416,18670319,PRCP,0,,,C,
CA006166416,18670319,SNOW,0,,,C,
CA006106362,18670319,TMAX,0,,,C,
CA006106362,18670319,TMIN,-211,,,C,
CA006106362,18670319,PRCP,0,,,C,
CA006106362,18670319,SNOW,0,,,C,
ITE00100554,18670319,TMAX,104,,,E,
ITE00100554,18670319,TMIN,73,,,E,
ITE00100554,18670319,PRCP,69,,,E,
ASN00086085,18670319,PRCP,0,,,a,
USC00361920,18670319,PRCP,0,,,F,
ASN00066062,18670319,TMAX,199,,,a,
ASN00066062,18670319,TMIN,154,,,a,
ASN00066062,18670319,PRCP,86,,,a,
ASN00023000,18670319,PRCP,0,,,a,
SW000010537,18670319,PRCP,0,,,E,
NLE00100503,18670319,PRCP,47,,,E,
AU000005901,18670319,TMAX,20,,,E,
AU000005901,18670319,TMIN,-39,,,E,
GM000004204,18670319,TMAX,58,,,E,
GM000004204,18670319,TMIN,-31,,,E,
GM000004204,18670319,PRCP,43,,,E,
ASN00075048,18670319,PRCP,0,,,a,
ASN00061055,18670319,PRCP,61,,,a,
ASN00021014,18670319,PRCP,0,,,a,
UK000047811,18670319,TMAX,44,,,E,
UK000047811,18670319,TMIN,-18,,,E,
UK000047811,18670319,PRCP,3,,,E,
USC00288878,18670319,TMAX,22,,,6,
USC00288878,18670319,TMIN,-56,,,6,
USC00288878,18670319,PRCP,0,,,6,
USC00288878,18670319,SNOW,0,P,,6,
HR000142360,18670319,PRCP,0,,,E,
ASN00084016,18670319,PRCP,0,,,a,
ITE00100552,18670319,PRCP,85,,,E,
ITE00100553,18670319,PRCP,160,,,E,
CA006122845,18670319,TMAX,17,,,C,
CA006122845,18670319,TMIN,-111,,,C,
CA006122845,18670319,PRCP,0,,,C,
CA006122845,18670319,SNOW,0,,,C,
ITE00105250,18670319,PRCP,0,,,E,
ASN00067015,18670319,PRCP,0,,,a,
CA006148100,18670319,TMAX,6,,,C,
CA006148100,18670319,TMIN,-178,,,C,
CA006148100,18670319,PRCP,0,,,C,
CA006148100,18670319,SNOW,0,,,C,
USP00CA0001,18670319,PRCP,0,,,F,
ASN00074128,18670319,TMAX,228,,,a,
ASN00074128,18670319,TMIN,94,,,a,
ASN00074128,18670319,PRCP,0,,,a,
CA006101872,18670319,TMAX,17,,,C,
CA006101872,18670319,TMIN,-156,,,C,
CA006101872,18670319,PRCP,0,,,C,
CA006101872,18670319,SNOW,0,,,C,
CA006137735,18670319,TMAX,44,,,C,
CA006137735,18670319,TMIN,-144,,,C,
CA006137735,18670319,PRCP,0,,,C,
CA006137735,18670319,SNOW,0,,,C,
ASN00090015,18670319,TMAX,178,,,a,
ASN00090015,18670319,TMIN,56,,,a,
UK000056225,18670319,TMAX,38,,,E,
UK000056225,18670319,TMIN,-7,,,E,
UK000056225,18670319,PRCP,170,,,E,
ASN00026026,18670319,PRCP,0,,,a,
USC00117391,18670319,PRCP,0,,,F,
ASN00089049,18670319,PRCP,0,,,a,
SZ000006717,18670319,TMAX,-26,,,G,
SZ000006717,18670319,TMIN,-42,,,G,
ASN00071010,18670319,PRCP,0,,,a,
USC00053010,18670319,PRCP,0,,,F,
ITE00100550,18670320,TMAX,182,,,E,
ITE00100550,18670320,TMIN,65,,,E,
ITE00100550,18670320,PRCP,15,,,E,
USC00064757,18670320,PRCP,0,,,F,
USC00264939,18670320,PRCP,0,,,F,
SF000208660,18670320,PRCP,0,,,I,
ASN00089000,18670320,PRCP,0,,,a,
CA006150689,18670320,TMAX,17,,,C,
CA006150689,18670320,TMIN,-106,,,C,
CA006150689,18670320,PRCP,0,,,C,
CA006150689,18670320,SNOW,0,,,C,
SWE00100003,18670320,PRCP,0,,,E,
ASN00058024,18670320,PRCP,0,,,a,
ASN00086071,18670320,TMAX,181,,,a,
ASN00086071,18670320,TMIN,91,,,a,
ASN00086071,18670320,PRCP,20,,,a,
USC00463630,18670320,PRCP,762,,,6,
ASN00068140,18670320,PRCP,155,,,a,
ASN00079042,18670320,PRCP,0,,,a,
CA006158350,18670320,TMAX,11,,,C,
CA006158350,18670320,TMIN,-89,,,C,
CA006158350,18670320,PRCP,0,,,C,
CA006158350,18670320,SNOW,0,,,C,
HRE00105189,18670320,PRCP,0,,,E,
ASN00081003,18670320,PRCP,0,,,a,
ENE00175063,18670320,PRCP,52,,,E,
EIE00101859,18670320,TMAX,17,,,E,
EIE00101859,18670320,TMIN,-6,,,E,
EIE00101859,18670320,PRCP,97,,,E,
CA006153192,18670320,TMAX,28,,,C,
CA006153192,18670320,TMIN,-94,,,C,
CA006153192,18670320,PRCP,0,,,C,
CA006153192,18670320,SNOW,0,,,C,
CA006139520,18670320,TMAX,39,,,C,
CA006139520,18670320,TMIN,-44,,,C,
CA006139520,18670320,PRCP,0,,,C,
CA006139520,18670320,SNOW,0,,,C,
CA006110549,18670320,TMAX,56,,,C,
CA006110549,18670320,TMIN,-139,,,C,
CA006110549,18670320,PRCP,0,,,C,
CA006110549,18670320,SNOW,0,,,C,
ASN00040214,18670320,PRCP,0,,,a,
NLE00101991,18670320,PRCP,0,,,E,
BE000006447,18670320,TMAX,60,,,I,
BE000006447,18670320,TMIN,23,,,I,
AGE00135039,18670320,PRCP,0,,,E,
NLM00006235,18670320,PRCP,0,,,E,
ASN00026020,18670320,PRCP,20,,,a,
EI000003969,18670320,TMAX,51,,,E,
EI000003969,18670320,TMIN,-1,,,E,
EI000003969,18670320,PRCP,0,,,E,
GME00125218,18670320,TMAX,35,,,E,
GME00125218,18670320,TMIN,5,,,E,
GME00125218,18670320,PRCP,0,,,E,
GME00125218,18670320,SNWD,0,,,E,
NLE00100499,18670320,PRCP,5,,,E,
EZE00100082,18670320,TMAX,37,,,E,
EZE00100082,18670320,TMIN,-3,,,E,
EZE00100082,18670320,PRCP,8,,,E,
CA006166416,18670320,TMAX,28,,,C,
CA006166416,18670320,TMIN,-128,,,C,
CA006166416,18670320,PRCP,0,,,C,
CA006166416,18670320,SNOW,0,,,C,
CA006106362,18670320,TMAX,50,,,C,
CA006106362,18670320,TMIN,-178,,,C,
CA006106362,18670320,PRCP,0,,,C,
CA006106362,18670320,SNOW,0,,,C,
ITE00100554,18670320,TMAX,159,,,E,
ITE00100554,18670320,TMIN,88,,,E,
ITE00100554,18670320,PRCP,0,,,E,
ASN00086085,18670320,PRCP,28,,,a,
USC00361920,18670320,PRCP,0,,,F,
ASN00066062,18670320,TMAX,193,,,a,
ASN00066062,18670320,TMIN,138,,,a,
ASN00066062,18670320,PRCP,574,,,a,
ASN00023000,18670320,PRCP,0,,,a,
SW000010537,18670320,PRCP,0,,,E,
NLE00100503,18670320,PRCP,1,,,E,
AU000005901,18670320,TMAX,69,,,E,
